CRSH_NUM,CAL_YR,EVNT_CRSH_DT,EVNT_CRSH_TM,DAYOWEEK,MANDIST,CONTYDOT,RDWYID,LOCMP,LOCNODE,LOCDIST,LOCMEACD,LOCDIRCD,EVNT_ON_RD_NM,EVNT_INTCT_RD_NM,DISTINTS,MEAINTCD,DIRINTCD,ROUTEID,USRTNO,CONTYDMV,DHSCTYNO,EVNT_CTY_PLCE_NM,EVNT_CTY_LMT_CD,ACCISEV,TYP_DR_ACDNT_CD,FRST_HARM_EVNT_CD,IMPCT_TYP_CD,FRST_HARM_LOC_CD,JCT_CD,INTCHG_CD,ACCSIDRD,ACCLANE,DHSRDSYS,TYPESHLD,INTCT_TYP_CD,RD_SRFC_COND_CD,LGHT_COND_CD,EVNT_WTHR_COND_CD,SCHL_BUS_REL_CD,WRK_ZONE_REL_CD,LOC_WTHN_ZONE_CD,WRK_ZONE_TYP_CD,WRK_PRSNT_CD,LAW_ENFRC_PRSNT_CD,FRST_RD_COND_CD,SCND_RD_COND_CD,THRD_RD_COND_CD,FRST_ENVRN_COND_CD,SCND_ENVRN_COND_CD,THRD_ENVRN_COND_CD,V1_TRAF_CTRL_CD,V2_TRAF_CTRL_CD,ALCINVCD,FAHWYSYS,FUNCLASS,CRRATECD,RDACCESS,PLACECD,SURWIDTH,SHLDTYPE,SHLDTYP2,SHLDTYP3,SLDWIDTH,SHLDWTH2,SHLDWTH3,MEDWIDTH,HRZDGCRV,MAXSPEED,TYPEPARK,SECTADT,AVGTFACT,SKTRESNM,V1_MOST_HARM_EVNT_CD,V1_HARM_EVNT_SQ01_CD,V1_VHCL_BDY_TYP_CD,V1_VHCL_SPCL_FNC_CD,V1_CMRC_USE_CD,V1_CMRC_VEH_CNFIG_CD,V1_CARY_BDY_TYP_CD,V1_CMRC_VEH_WT_CD,V1_POINTIMP,V1_VHCL_MOVE_CD,V1_TRAVDIR,V1_FRST_DR_ACTN_CD,V1_AGE3,V1_SUSP_ALC_USE_CD,V1_SUSP_DRUG_USE_CD,V2_MOST_HARM_EVNT_CD,V2_HARM_EVNT_SQ01_CD,V2_VHCL_BDY_TYP_CD,V2_VHCL_SPCL_FNC_CD,V2_CMRC_USE_CD,V2_CMRC_VEH_CNFIG_CD,V2_CARY_BDY_TYP_CD,V2_CMRC_VEH_WT_CD,V2_POINTIMP,V2_VHCL_MOVE_CD,V2_TRAVDIR,V2_FRST_DR_ACTN_CD,V2_AGE3,V2_SUSP_ALC_USE_CD,V2_SUSP_DRUG_USE_CD,TOT_CRSH_DMG_AMT,TOT_VHCL_DMG_AMT,TOT_PROP_DMG_AMT,TOT_OF_PERS_NUM,TOT_OF_DR_NUM,TOT_OF_VHCL_NUM,TOT_OF_FATL_NUM,TOT_OF_INJR_NUM,TOTSEVREINJ_NUM,TOTNONTRAFFATL_NUM,TOT_OF_PEDST_NUM,TOTOF_PEDLCYCL_NUM,EVNT_LAT_NUM,EVNT_LONG_NUM,CAR_LAT_NUM,CAR_LONG_NUM,RUN.DATE,RUN.TIME,OPT,PROGRAM,Vehicle_code
809815610,2013,11/13/2013,820,3,1,16,16020000,10.716,845,0.009,MI,E,"""MAGNOLIA AVE                                      ""","""MAIN AVE                                          """,50,FT,E,SR  600 ,US   92 ,5,30,"""AUBURNDALE                      """,2,1,1,14,4,1,1,1,R,3,3,1,2,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,14,30,3,65,36,6,NA,NA,2,0,0,17,      ,45,1,30000,6.1,37,14,14,1,1,0,0,0,4,4,6,E,6,53,1,1,14,14,20,1,0,0,0,4,14,1,E,1,34,1,1,2050,2050,0,3,2,2,0,0,0,0,0,0,0,0,28.0587775,81.7882885,8/28/2017,10:41:56,1,CARPJ126,
809815830,2013,11/21/2013,1804,4,1,16,16000000,0,NA,0,  ,NA,"""STATE ROAD 559                                    ""","""BAY LAKE RESORT RD                                """,300,FT,E,        ,        ,5,30,"""AUBURNDALE                      """,2,1,1,15,6,8,1,1,U,U,3,3,1,2,4,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,15,15,20,1,2,6,88,3,21,4,E,  ,   ,  ,  ,14,14,20,1,2,6,1,3,12,8,O,  ,   ,  ,  ,1000,1000,0,1,0,2,0,0,0,0,0,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
819555770,2013,3/12/2013,2010,2,1,16,16180000,21.656,1548,0,  ,NA,"""SR25 (US27)                                       ""","""HOLLY HILL GROVE ROAD 2                           """,0,FT,NA,SR   25 ,US   27 ,5,0,"""                                """,1,4,1,14,3,1,2,1,L,2,2,2,3,1,5,2,1,1,0,0,0,0,1,0,0,1,0,0,6,1,0,5,14,33,3,NA,36,1,3,NA,5,7,0,42,      ,60,0,45246,8.1,31,14,14,1,1,0,0,0,0,12,1,E,3,59,1,1,14,14,20,1,1,6,3,3,1,1,S,1,49,1,1,16000,16000,0,2,2,2,0,1,1,0,0,0,28.2009865,81.6398649,28.2013369,81.6397453,8/28/2017,10:41:56,1,CARPJ126,
827794030,2013,1/3/2013,0,4,1,16,16170000,6.869,264,0,  ,NA,"""US HWY 27 S                                       ""","""US HWY 98 W                                       """,0,FT,NA,SR   25 ,US   27 ,5,0,"""UNINCORPORATED                  """,1,1,1,14,1,1,2,1,L,2,2,1,2,2,2,4,1,1,0,0,0,0,10,0,0,2,0,0,5,5,0,5,14,23,3,NA,24,1,3,NA,4,8,0,41,      ,60,1,15200,20.6,33,14,14,1,1,0,0,0,0,0,1,S,77,35,1,1,14,14,20,1,0,0,0,0,0,13,S,1,48,1,1,3500,3500,0,2,2,2,0,0,0,0,0,0,0,0,27.7338285,81.572651,8/28/2017,10:41:56,1,CARPJ126,
831747060,2013,3/20/2013,1330,3,1,16,16110000,4.25,1127,0,  ,NA,"""STATE ROAD 60                                     ""","""OLD HWY 60                                        """,0,FT,NA,SR   60 ,        ,5,0,"""                                """,1,1,1,14,3,1,2,2,L,1,3,2,2,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,6,5,0,5,14,23,3,NA,24,1,3,NA,5,7,0,41,0D3000,55,1,17700,15.1,31,14,14,1,1,0,0,0,0,10,1,S,3,76,1,1,14,14,20,1,1,4,3,3,14,1,W,1,46,1,1,20000,20000,0,2,2,2,0,0,0,0,0,0,27.8980633,81.9979922,27.8979161,81.9982873,8/28/2017,10:41:56,1,CARPJ126,
831919970,2013,1/9/2013,1155,3,1,16,16011000,3.706,2272,0,  ,NA,"""INDUSTRY BLVD                                     ""","""SR 572 (DRANEFIELD RD)                            """,17,FT,S,SR  572 ,        ,5,52,"""LAKELAND                        """,1,1,1,14,4,1,3,1,S,1,4,2,3,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,6,6,0,6,17,15,3,1140,24,1,3,NA,4,6,0,NA,      ,50,1,11000,7,39,14,14,1,1,0,0,0,0,11,5,N,2,53,1,1,14,14,20,1,1,6,3,3,21,5,N,1,35,1,1,1600,1600,0,2,2,2,0,0,0,0,0,0,27.9966345,82.0027525,27.9966488,82.0029634,8/28/2017,10:41:56,1,CARPJ126,
832158060,2013,12/2/2013,1215,1,1,16,16180000,21.245,1546,0.1,MI,N,"""SR25 (US27)                                       ""","""RIDGEWOOD BLVD                                    """,0.1,MI,N,SR   25 ,US   27 ,5,0,"""                                """,1,1,1,14,1,1,1,1,L,2,2,2,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,14,33,3,NA,36,1,3,NA,5,7,0,42,      ,60,0,45246,8.1,31,14,14,1,1,0,0,0,0,8,77,S,1,32,1,1,14,14,20,1,1,6,3,3,1,1,N,2,74,1,1,13000,13000,0,2,2,2,0,0,0,0,0,0,28.1952418,81.6400504,28.1953595,81.6397467,8/28/2017,10:41:56,1,CARPJ126,
832158070,2013,12/28/2013,1815,6,1,16,16000000,0,NA,0,  ,NA,"""SPIRIT LAKE ROAD                                  ""","""CHERRY LAUREL LOOP RD                             """,0,FT,E,        ,        ,5,0,"""WINTER HAVEN                    """,1,1,2,14,3,1,2,1,I,M,4,3,3,1,5,2,1,1,0,0,0,0,1,0,0,1,0,0,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,14,14,1,1,0,0,0,0,2,3,E,3,63,1,1,14,14,20,1,0,6,0,3,0,1,N,  ,   ,  ,  ,1500,1500,0,2,1,2,0,0,0,0,0,0,28.0196399,81.7761,28.019634,81.7761,8/28/2017,10:41:56,1,CARPJ126,
832259150,2013,2/13/2013,1025,3,1,16,16110000,21.28,1202,0.038,MI,W,"""SR 60                                             ""","""RIFLE RANGE ROAD                                  """,200,FT,W,SR   60 ,        ,5,0,"""                                """,1,1,1,14,3,1,4,1,L,2,3,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,6,1,0,5,2,26,3,NA,24,1,3,NA,5,7,0,41,      ,65,0,19400,18.8,45,14,14,3,1,0,0,0,0,14,5,S,3,69,1,1,14,14,20,1,2,7,1,3,21,6,W,1,39,1,1,1550,1550,0,3,2,2,0,0,0,0,0,0,27.9165991,81.729997,27.9162418,81.7275704,8/28/2017,10:41:56,1,CARPJ126,
832301250,2013,4/3/2013,1130,3,1,16,16130000,22.332,9998,1.18,MI,E,"""SR-60                                             ""","""1                                                 """,1.97,MI,W,SR   60 ,        ,5,0,"""                                """,1,1,1,14,4,1,1,1,L,1,3,1,1,1,1,2,1,2,4,3,2,1,4,0,0,1,0,0,77,77,0,5,2,17,3,NA,12,1,3,NA,5,4,0,10,      ,55,0,6900,28.3,45,14,14,1,1,0,0,0,0,13,6,W,2,80,1,1,14,14,20,1,1,6,6,3,4,1,W,1,58,1,1,2500,2500,0,3,2,2,0,0,0,0,0,0,27.8054716,81.2509569,27.8053981,81.2506619,8/28/2017,10:41:56,1,CARPJ126,
832301280,2013,6/11/2013,1230,2,1,16,16180000,23.263,2359,0.01,MI,N,"""SR-25                                             ""","""POSNER BLVD                                       """,0.1,MI,S,SR   25 ,US   27 ,5,0,"""                                """,1,1,1,14,1,1,3,1,R,2,2,3,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,5,14,30,3,NA,48,1,6,NA,4,2,0,42,      ,45,1,45246,8.1,30,14,14,1,1,0,0,0,0,1,1,N,2,57,1,1,14,14,20,1,2,6,1,3,21,13,N,1,33,1,1,3000,3000,0,3,2,2,0,0,0,0,0,0,28.2238067,81.6453875,28.2237754,81.6445481,8/28/2017,10:41:56,1,CARPJ126,
832306830,2013,6/30/2013,435,7,1,16,16320000,29.935,4538,0.323,MI,E,"""SR 400 MM 55                                      ""","""CR 532                                            """,2,MI,W,SR  400 ,I     4 ,5,0,"""                                """,1,1,1,14,3,1,1,1,R,3,1,1,1,1,5,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,1,2,1,NA,36,2,3,NA,11,12,0,170,      ,65,0,105500,11.9,28,14,14,1,1,0,0,0,0,3,1,E,2,19,1,1,14,14,20,1,1,6,6,3,13,1,E,1,58,1,1,4000,4000,0,2,2,2,0,0,0,0,0,0,28.2460682,81.6309154,28.2393577,81.640113,8/28/2017,10:41:56,1,CARPJ126,
832675250,2013,3/11/2013,1310,1,1,16,16006000,1.21,1998,0.013,MI,S,"""SR 659  (COMBEE RD)                               ""","""SKYVIEW DR                                        """,70,FT,S,SR  659 ,        ,5,0,"""                                """,1,1,1,14,1,1,3,1,R,1,2,1,3,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,6,16,11,3,NA,12,6,NA,NA,2,0,0,11,      ,40,NA,15100,9.4,29,14,14,3,1,0,0,0,0,1,1,N,2,19,1,1,14,14,20,1,1,4,1,3,21,13,N,1,35,1,1,1700,1700,0,2,2,2,0,0,0,0,0,0,28.0258627,81.9076216,28.0258332,81.907633,8/28/2017,10:41:56,1,CARPJ126,
832675530,2013,5/27/2013,2300,1,1,16,16320000,2.956,2879,0.057,MI,E,"""SR 400                                            ""","""SR 546 OVERPASS  (MEMORIAL BLVD)                  """,300,FT,E,SR  400 ,I     4 ,5,52,"""LAKELAND                        """,2,1,2,14,4,1,1,1,R,3,1,1,1,1,4,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,11,1,1,1140,36,2,3,NA,12,12,0,66,      ,70,0,81000,12.3,27,14,14,1,1,0,0,0,0,3,1,E,25,18,1,1,14,14,20,1,1,6,3,3,12,1,E,1,35,1,1,6000,6000,0,3,2,2,0,0,0,0,0,0,28.0518788,82.0148556,28.0526198,82.0138696,8/28/2017,10:41:56,1,CARPJ126,
832707730,2013,8/4/2013,1220,7,1,16,16100000,1.993,484,0.019,MI,W,"""SR 600 (US 92)                                    ""","""GRADY AVE                                         """,100,FT,W,SR  546 ,US   92 ,5,0,"""                                """,1,1,1,14,4,1,1,1,R,1,2,2,1,2,1,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,14,23,3,NA,24,1,3,NA,5,12,0,54,      ,50,1,22500,8.4,32,14,14,1,1,0,0,0,0,10,6,E,77,28,1,1,14,14,20,1,2,2,1,3,2,1,E,1,55,1,1,4500,4500,0,9,2,2,0,0,0,0,0,0,28.0544249,81.9863573,28.054671,81.9855311,8/28/2017,10:41:56,1,CARPJ126,
832773000,2013,4/22/2013,1100,1,1,16,16320037,0.174,1798,0,  ,NA,"""COUNTY ROAD 557                                   ""","""INTERSTATE 4 (STATE ROAD 400)                     """,0,FT,NA,SR  400 ,I     4 ,5,0,"""                                """,1,1,1,14,3,1,2,2,R,X,4,1,3,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,6,1,0,NA,NA,8,NA,NA,18,1,3,NA,2,12,0,NA,      ,   ,NA,2000,13.1,0,14,14,3,1,0,0,0,0,3,3,W,3,73,1,1,14,14,20,1,0,0,0,0,14,1,S,1,49,1,1,1250,1250,0,2,2,2,0,0,0,0,0,0,28.1804964,81.7430277,28.1810717,81.7432346,8/28/2017,10:41:56,1,CARPJ126,
833078640,2013,8/22/2013,317,4,1,16,16320000,19.147,750,0.521,MI,E,"""WB I-4 (SR-400)                                   ""","""MM 44                                             """,0.75,MI,E,SR  400 ,I     4 ,5,0,"""POLK CITY                       """,1,2,1,14,1,1,1,1,L,2,1,1,1,2,5,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,1,2,1,NA,36,2,3,NA,11,1,0,222,D40'  ,70,0,71500,14.1,28,27,14,1,1,0,0,0,0,1,6,W,2,24,1,1,14,14,20,1,1,4,3,3,21,15,W,1,61,1,1,11000,11000,0,2,2,2,0,1,0,0,0,0,28.1589676,81.7903062,28.1583441,81.7899945,8/28/2017,10:41:56,1,CARPJ126,
833104520,2013,7/17/2013,1540,3,1,16,16100000,1.483,477,0,  ,NA,"""US 92/SR 600                                      ""","""CHESTNUT RD                                       """,0,FT,NA,SR  546 ,        ,5,0,"""                                """,1,4,1,14,3,1,2,2,R,1,3,2,2,2,1,3,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,5,14,23,3,NA,24,1,3,NA,5,12,0,40,      ,50,1,21500,12.5,32,14,14,1,1,0,0,0,0,12,1,N,11,34,1,1,14,14,20,1,3,2,11,2,2,1,E,1,32,1,1,8000,8000,0,2,2,2,0,1,1,0,0,0,28.054437,81.9940685,28.0546754,81.9938808,8/28/2017,10:41:56,1,CARPJ126,
833144790,2013,7/12/2013,1410,5,1,16,16250000,21.188,353,0.019,MI,S,"""SR 37                                             ""","""SHEPERD ROAD                                      """,100,FT,S,SR   37 ,        ,5,56,"""MULBERRY                        """,1,1,1,14,4,1,1,1,R,1,3,1,1,2,1,2,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,6,16,23,3,NA,24,1,3,NA,5,12,0,40,      ,55,1,28000,5.1,41,14,14,21,1,0,0,0,0,0,1,N,77,60,1,1,14,14,20,1,4,3,8,2,12,13,N,1,31,1,1,25,25,0,2,2,2,0,0,0,0,0,0,27.938398,81.9735336,27.938087,81.9740035,8/28/2017,10:41:56,1,CARPJ126,
833144800,2013,7/16/2013,1530,2,1,16,16100000,1.483,477,0,  ,NA,"""CHESTNUT ROAD                                     ""","""MEMORIAL BLVD                                     """,200,FT,S,SR  546 ,        ,5,52,"""LAKELAND                        """,1,0,2,15,5,3,1,1,S,S,4,2,1,2,1,3,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,5,14,23,3,NA,24,1,3,NA,5,12,0,40,      ,50,1,21500,12.5,32,15,15,0,1,0,0,0,0,0,1,S,  ,   ,  ,  ,14,14,20,1,1,5,88,3,4,8,N,  ,   ,  ,  ,500,500,0,0,0,2,0,0,0,0,0,0,28.0543532,81.9943052,28.0546754,81.9938808,8/28/2017,10:41:56,1,CARPJ126,
833144820,2013,7/23/2013,1255,2,1,16,16320000,0.077,5004,0.057,MI,E,"""I 4 EASTBOUND                                     ""","""COUNTY LINE ROAD                                  """,300,FT,E,SR  400 ,I     4 ,5,52,"""LAKELAND                        """,1,1,1,14,4,1,1,1,R,3,1,1,1,2,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,11,1,1,1140,48,2,3,NA,12,9,0,166,      ,70,1,110000,11.6,43,14,14,20,1,1,4,3,3,3,1,E,25,59,1,1,14,14,20,1,1,4,3,3,13,1,E,1,35,1,1,400,400,0,2,2,2,0,0,0,0,0,0,28.0363549,82.0475116,28.0363314,82.0546892,8/28/2017,10:41:56,1,CARPJ126,
833144860,2013,7/25/2013,1045,4,1,16,16320000,8.468,4530,0,  ,NA,"""I 4                                               ""","""SR 33  EXIT 33                                    """,0,FT,NA,SR  400 ,I     4 ,5,52,"""LAKELAND                        """,1,3,1,14,1,1,1,1,R,3,1,1,1,2,1,3,1,1,0,0,0,0,1,0,0,2,0,0,1,1,0,5,11,1,1,1140,36,2,3,NA,12,12,0,66,      ,70,0,75500,13,28,14,14,16,1,0,0,0,0,2,1,E,25,52,1,1,14,14,20,1,1,2,3,3,21,1,E,1,54,1,1,10100,10100,0,2,2,2,0,1,0,0,0,0,28.1045679,81.9460185,28.1046992,81.946048,8/28/2017,10:41:56,1,CARPJ126,
833173450,2013,6/21/2013,1615,5,1,16,16320000,2.802,2878,0.076,MI,W,"""SR 400 (INTERSTATE 4)                             ""","""SR 546 (MM28)                                     """,400,FT,W,SR  400 ,I     4 ,5,0,"""                                """,1,4,1,14,4,88,1,1,R,S,1,1,1,2,1,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,11,1,1,1140,36,2,3,NA,12,12,0,140,      ,70,0,94500,12.9,27,15,15,1,1,0,0,0,0,3,1,E,77,21,1,1,14,14,20,1,1,4,3,3,21,8,E,77,51,1,1,1100,1100,0,2,2,2,0,1,1,0,0,0,28.0505083,82.0166183,28.0511969,82.0158133,8/28/2017,10:41:56,1,CARPJ126,
833179090,2013,10/23/2013,2,3,1,16,16320000,27.168,4514,1.608,MI,W,"""INTERSTATE 4 (STATE ROAD 500)                     ""","""U.S. HIGHWAY 27 (STATE ROAD 25)                   """,2,MI,W,SR  400 ,I     4 ,5,0,"""                                """,1,1,1,14,4,1,1,1,L,2,1,1,1,1,5,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,1,2,1,NA,36,2,3,NA,11,12,0,66,      ,70,0,75500,13.8,28,14,14,1,1,0,0,0,0,13,6,W,30,19,1,1,14,14,20,1,2,3,1,3,5,1,W,1,55,1,1,4500,4500,0,2,2,2,0,0,0,0,0,0,28.2082588,81.6847956,28.2136623,81.6749475,8/28/2017,10:41:56,1,CARPJ126,
833192120,2013,8/29/2013,921,4,1,16,16130000,6.021,1319,0.008,MI,W,"""SR-60                                             ""","""MAMMOTH GROVE ROAD                                """,42,FT,W,SR   60 ,        ,5,0,"""                                """,1,1,1,14,3,1,3,1,L,2,3,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,6,77,0,5,2,26,3,NA,24,1,3,NA,4,12,0,48,1D0000,65,0,16000,22,35,14,14,1,1,0,0,0,0,14,5,W,3,82,1,1,14,14,20,1,1,6,1,3,6,1,W,1,59,1,1,6200,6200,0,2,2,2,0,0,0,0,0,0,27.8938247,81.4837046,27.8934487,81.4832451,8/28/2017,10:41:56,1,CARPJ126,
833278610,2013,7/5/2013,1435,5,1,16,16110000,4.25,1127,0,  ,NA,"""SR 60                                             ""","""NICHOLS RD                                        """,0,FT,NA,SR   60 ,        ,5,56,"""MULBERRY                        """,1,1,2,4,77,1,2,1,R,2,3,1,2,2,1,3,1,1,0,0,0,0,10,0,0,2,0,0,6,1,0,5,14,23,3,NA,24,1,3,NA,5,7,0,41,0D3000,55,1,17700,15.1,31,9,9,1,1,0,0,0,0,0,3,N,  ,   ,  ,  ,4,4,20,1,1,6,5,3,7,1,E,77,42,1,1,7000,7000,0,1,1,2,0,0,0,0,0,0,27.8980386,81.9985294,27.8979161,81.9982873,8/28/2017,10:41:56,1,CARPJ126,
833278720,2013,7/25/2013,950,4,1,16,16320000,12.072,4532,0.06,MI,W,"""INTERSTATE 4                                      ""","""SR 33                                             """,0.25,MI,W,SR  400 ,I     4 ,5,0,"""LAKELAND                        """,1,1,1,14,4,1,1,1,R,2,1,1,1,2,1,2,1,1,0,0,0,0,10,0,0,1,0,0,1,1,0,5,11,1,1,1140,36,2,3,NA,11,1,0,66,      ,70,0,69500,13.4,28,14,14,1,1,0,0,0,0,14,1,E,2,18,1,1,14,14,20,1,1,4,8,3,3,1,E,1,47,1,1,1200,1200,0,5,2,2,0,0,0,0,0,0,28.14217,81.89086,28.1389134,81.9027347,8/28/2017,10:41:56,1,CARPJ126,
833279000,2013,10/8/2013,655,2,1,16,16320000,4.618,731,0.174,MI,W,"""INTERSTATE 4                                      ""","""KATHLEEN RD OVERPASS                              """,0.5,MI,W,SR  400 ,I     4 ,5,52,"""LAKELAND                        """,1,3,1,14,77,1,1,1,R,3,1,1,1,2,3,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,5,11,1,1,1140,36,2,3,NA,12,12,0,66,      ,70,0,81000,12.3,27,14,14,1,1,0,0,0,0,4,1,E,31,24,2,1,14,14,20,1,1,4,3,3,11,1,E,1,64,1,1,7500,7500,0,4,2,2,0,3,0,0,0,0,28.0712816,81.9885686,28.0680485,81.9929601,8/28/2017,10:41:56,1,CARPJ126,
833279010,2013,10/9/2013,755,3,1,16,16100001,0.898,471,0.014,MI,S,"""WABASH AVE                                        ""","""SR 546 (MEMORIAL BLVD)                            """,75,FT,S,SR  517 ,US   92 ,5,52,"""LAKELAND                        """,1,1,1,14,3,1,3,1,R,L,5,3,2,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,5,5,0,5,14,10,3,1140,12,6,NA,NA,2,0,0,20,      ,45,1,15100,11.4,36,14,14,1,1,0,0,0,0,13,77,N,77,22,1,1,14,14,20,1,2,3,9,3,2,1,N,1,40,1,1,6000,6000,0,2,2,2,0,0,0,0,0,0,28.0541279,81.9900831,28.0545485,81.9900974,8/28/2017,10:41:56,1,CARPJ126,
833287500,2013,9/23/2013,1640,1,1,16,16110000,9.305,2636,0.096,MI,E,"""WESTBOIUND STATE ROAD 60                          ""","""CARGILL BLVD                                      """,1000,FT,E,SR   60 ,        ,5,0,"""                                """,1,2,1,14,1,1,5,1,L,2,3,2,1,2,1,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,2,26,3,NA,24,1,3,NA,5,7,0,40,2D3200,65,0,17700,14.8,33,14,14,1,1,0,0,0,0,1,1,W,2,19,1,1,14,14,20,1,1,1,6,3,21,13,W,1,23,1,1,7500,7500,0,2,2,2,0,1,0,0,0,0,27.8946082,81.9178517,27.8945007,81.9167767,8/28/2017,10:41:56,1,CARPJ126,
834455860,2013,4/11/2013,2020,4,1,16,16000000,0,NA,0,  ,NA,"""5600 LUCERNE PARK RD                              ""","""LUCERNE PARK RD                                   """,0,FT,N,        ,        ,5,62,"""WINTER HAVEN                    """,2,1,1,14,3,2,1,1,U,U,8,1,1,2,6,3,1,1,0,0,0,0,77,0,0,77,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,14,14,20,88,0,3,1,1,2,1,E,2,54,1,1,14,14,20,88,1,3,1,1,9,1,N,1,42,1,1,3000,3000,0,2,2,2,0,0,0,0,0,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
834585630,2013,2/15/2013,0,5,1,16,16000000,0,NA,0,  ,NA,"""SR25 (HIGHWAY 27) PARKING LOT (PILOT TRUCK STOP)  ""","""                                                  """,0,FT,N,        ,        ,5,46,"""Haines City                     """,2,1,1,14,3,8,1,1,U,U,3,1,1,2,4,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,14,14,20,1,1,6,3,2,5,4,O,1,24,1,1,15,15,20,1,1,6,7,2,14,8,O,1,50,1,1,7000,7000,0,2,2,2,0,0,0,0,0,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
834590350,2013,2/15/2013,0,5,1,16,16000000,0,NA,0,  ,NA,"""SR25 (HIGHWAY 27)                                 ""","""                                                  """,0,FT,N,        ,        ,5,46,"""HAINES CITY                     """,2,1,1,15,1,8,1,1,U,U,9,3,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,15,15,20,1,1,6,1,3,3,4,E,4,63,1,1,15,15,20,1,1,6,1,3,2,8,0,1,50,1,1,950,950,0,2,2,2,0,0,0,0,0,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
834591080,2013,3/12/2013,0,2,1,16,16000000,0,NA,0,  ,NA,"""SR25 (HIGHWAY 27)                                 ""","""                                                  """,0,FT,N,        ,        ,5,46,"""HAINES CITY                     """,2,1,1,14,3,8,1,1,U,U,9,2,1,2,4,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,15,15,20,1,1,6,1,2,21,4,E,4,22,1,1,15,15,20,1,1,6,1,2,12,8,0,  ,   ,  ,  ,51,51,0,2,1,2,0,0,0,0,0,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
834591680,2013,4/12/2013,1020,5,1,16,16180000,16.156,1534,0.028,MI,N,"""SR25 (HIGHWAY 27)                                 ""","""POLK CITY ROAD                                    """,150,FT,N,SR   25 ,US   27 ,5,46,"""Haines City                     """,2,1,1,14,4,1,1,1,L,2,3,3,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,5,14,30,3,810,36,1,6,NA,4,2,0,42,      ,45,1,46500,8.4,30,14,14,1,1,0,0,0,0,9,11,S,25,71,1,1,14,14,20,1,1,6,77,2,2,1,S,1,34,1,1,1500,1500,0,2,2,2,0,0,0,0,0,0,0,0,28.1218204,81.6396104,8/28/2017,10:41:56,1,CARPJ126,
834591970,2013,4/5/2013,905,5,1,16,16000000,0,NA,0,  ,NA,"""SR25(HWY 27)                                      ""","""                                                  """,0,FT,N,        ,        ,5,46,"""HAINES CITY                     """,2,1,1,14,1,8,1,1,U,U,9,3,1,2,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,      ,   ,NA,NA,0,0,14,14,20,1,1,6,3,3,9,4,E,4,40,1,1,14,14,20,1,0,0,0,0,2,8,W,1,46,1,1,500,500,0,2,2,2,0,0,0,0,0,0,0,0,0,0,8/28/2017,10:41:56,1,CARPJ126,
